Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi_a,Chi_o,Chi_h
843,73,9,28.77007081,1045.90109,24.08314274,60.89610668,1.037266615,0.998400964,12.41407919,2.631714586,1.08787007,8.45998427,4.547671175,306.2822398,2.167586907,273.673,0.4589,0.477763155,2.515906208,2.691536705,7.666637196,0.17150827,0.86791914,0.889944908,0.797216848
843,73,10,35.63730136,1002.887267,21.41067482,55.97240167,1.000151288,0.99787244,11.42239382,2.441743328,0.948968284,8.729975862,4.924407692,286.9815877,1.803366274,273.673,0.4589,0.415479886,2.334192504,3.217517306,9.427079521,0.210129196,0.908496134,0.9012058,0.851837875
843,73,11,41.70832233,962.2840886,18.65489799,51.33493469,0.957829568,0.997346991,10.49358764,2.263714604,0.825463231,8.583353668,5.229271782,269.3612187,1.48822252,273.673,0.4589,0.353020933,2.122521471,3.538634144,10.57043752,0.237338712,0.93325056,0.909343409,0.886529932
843,73,12,46.83769492,923.7981692,16.04971737,47.06394424,0.914362511,0.996860337,9.641662309,2.099889459,0.719788441,8.24626548,5.46172428,253.1251224,1.226919682,273.673,0.4589,0.297388041,1.927604192,3.835759061,11.59061055,0.261640257,0.95097466,0.916101666,0.912026849
843,73,13,50.81798021,887.2126257,13.63868226,43.2224529,0.872040714,0.996449226,8.876501066,1.951931249,0.632756868,7.843556395,5.613966155,238.1256317,1.018350903,273.673,0.4589,0.249269458,1.740602675,3.997245971,12.17205147,0.276720361,0.962080908,0.920277944,0.9284798
843,73,14,53.42538234,852.3744518,11.34819443,39.85507251,0.831810069,0.996149657,8.204002633,1.820895794,0.564046145,7.432984127,5.675788517,224.3090379,0.857890761,273.673,0.4589,0.219179497,1.612601092,4.062013498,12.41858753,0.283202788,0.9684578,0.922954482,0.937733019
843,73,15,54.43461264,819.1690319,8.994284875,36.9760439,0.793950713,0.995989402,7.624637494,1.706917958,0.512314531,7.041661154,5.642432211,211.6379215,0.738735503,273.673,0.4589,0.195491919,1.506964402,4.099579451,12.56244123,0.287643595,0.973146688,0.925346195,0.945018113
843,73,16,53.59245455,787.5037526,6.221463201,34.54614987,0.758445237,0.995976337,7.131517318,1.608785608,0.475136084,6.68411523,5.521379627,200.0378365,0.652697186,273.673,0.4589,0.175145069,1.39748079,4.015030147,12.31487425,0.28368462,0.975749545,0.926479018,0.949271646
843,73,17,50.36393392,757.3052224,2.274587314,32.37380401,0.725121922,0.996090404,6.710306932,1.523841939,0.449086619,6.368885479,5.334366256,189.3794752,0.591018547,273.673,0.4589,0.164608664,1.331066344,3.931044444,12.04306324,0.279433379,0.976842381,0.926941854,0.950893665
843,73,18,46.72990168,728.5575153,7.13E-05,27.79746848,0.693997345,0.996294176,6.34143398,1.448379861,0.430045242,6.093964658,5.112347013,179.4957792,0.544602666,273.673,0.4589,0.156707106,1.275951269,3.839339492,11.73112223,0.274006993,0.97751817,0.927693237,0.951885971
843,73,19,45.16978089,701.308474,6.73E-05,23.1585299,0.671610436,0.996559229,5.996781902,1.377368445,0.412547677,5.852880405,4.898221854,170.1953645,0.502060787,273.673,0.4589,0.148835837,1.213821502,3.740544007,11.41472371,0.263074319,0.977836449,0.927546972,0.952000942
843,73,20,44.01065803,675.4909079,7.42E-05,19.42935478,0.658006415,0.996800111,5.671870863,1.310068036,0.39594344,5.632018254,4.695247947,161.4129208,0.461998505,273.673,0.4589,0.136444595,1.115020751,3.534629096,10.78189954,0.247957529,0.97802632,0.926819054,0.95170506
843,73,21,43.15631014,651.0295777,8.19E-05,16.39294481,0.64205942,0.997003486,5.365325347,1.24627079,0.380170288,5.417290557,4.503054819,153.0967046,0.424185239,273.673,0.4589,0.131863811,1.080424809,3.517897802,10.72655436,0.24629277,0.979471105,0.930308912,0.954317643
843,73,22,42.53767996,627.8532981,8.74E-05,13.89462051,0.622190805,0.997181218,5.075959894,1.185789826,0.36518053,5.204247878,4.321160576,145.2105972,0.388447919,273.673,0.4589,0.120544107,0.985117797,3.247148127,9.913740729,0.226799435,0.979794943,0.931038573,0.954733459
843,73,23,42.10341102,605.8946359,8.81E-05,11.82999897,0.600266786,0.997340283,4.802714861,1.128451389,0.350932743,4.993362956,4.149063984,137.7284956,0.354667492,273.673,0.4589,0.109724249,0.904126172,3.059497863,9.348789169,0.212168892,0.9801146,0.930392311,0.954874529
843,73,24,41.81409449,585.0896742,8.44E-05,10.12272581,0.577966749,0.997485105,4.544621585,1.074091116,0.337387964,4.786862391,3.986278568,130.6311237,0.322774205,273.673,0.4589,0.104346826,0.85748071,2.932876615,8.975582869,0.201629873,0.980423131,0.931264636,0.955201957
865,83,0,8.293793541,367.6362527,0.000228088,43.15415642,0.585399527,1.000269689,11.14950028,6.973343898,1.62806408,4.200642935,3.860858489,79.67105606,3.451113118,233.774,0.7777,0.091446227,0.146245516,0.459999132,0.846490875,0.028184937,0.776734548,0.678834139,0.648696869
865,83,1,10.22536505,359.3821153,0.000183095,40.539151,0.568716192,1.001055394,10.56830266,6.609561642,1.545805126,4.163152487,3.727336894,75.31263612,3.257889264,233.774,0.7777,0.08284048,0.133126416,0.450121404,0.826827401,0.025933491,0.794110578,0.691054272,0.671923337
865,83,2,12.04249216,351.5602543,0.000165063,38.03151069,0.552540019,1.001859038,10.01762819,6.265034369,1.467970314,4.119510854,3.599733155,71.20127212,3.074332912,233.774,0.7777,0.074160517,0.120647622,0.447862803,0.820064498,0.024130843,0.812093622,0.70377203,0.695216774
865,83,3,13.76169743,344.1462453,0.000158004,35.64102059,0.536349543,1.002561373,9.496132916,5.938885073,1.394433482,4.062864812,3.476823681,67.33886213,2.900476593,233.774,0.7777,0.06877431,0.111644373,0.43931115,0.802816159,0.022217277,0.824462023,0.713832354,0.711079781
865,83,4,15.39450662,337.1179111,0.000157038,33.3717523,0.519937295,1.003114148,9.002418663,5.630208567,1.325017206,3.991014351,3.357987062,63.71848495,2.736119963,233.774,0.7777,0.064153387,0.104343357,0.433536762,0.789727199,0.020805954,0.832905937,0.719068443,0.720899448
865,83,5,16.9487444,330.4549426,0.000159852,31.22370631,0.503300613,1.003509444,8.535066726,5.33809148,1.259509775,3.904879751,3.243022345,60.32727084,2.58090058,233.774,0.7777,0.057405571,0.093765804,0.43303073,0.784260387,0.018874169,0.847804826,0.72845896,0.737198756
865,83,6,18.42977328,324.1385342,0.000164985,29.19426401,0.486556711,1.003761763,8.092671725,5.061632695,1.197682488,3.807135986,3.131975109,57.14914948,2.434362251,233.774,0.7777,0.052502782,0.086926813,0.423427186,0.765500112,0.017905689,0.860227998,0.74280416,0.759284509
865,83,7,19.84150301,318.1510795,0.000171261,27.27933603,0.469875126,1.003896067,7.673869542,4.799960301,1.139304229,3.70115391,3.024999509,54.16704869,2.296010936,233.774,0.7777,0.050490823,0.082665313,0.418189334,0.751326031,0.016589072,0.867289937,0.753062565,0.769466631
865,83,8,21.18711275,312.4759458,0.000177631,25.47417168,0.453430463,1.003939867,7.277356653,4.552243293,1.084151927,3.59028496,2.922263673,51.3644073,2.165354302,233.774,0.7777,0.048224096,0.077599574,0.408835283,0.728995182,0.014954586,0.870834889,0.755005281,0.770361674
865,83,9,22.47163446,307.0982323,0.000208311,23.77716719,0.437372794,1.003917809,6.901899992,4.317697449,1.032016432,3.477468636,2.82389502,48.72602957,2.041924606,233.774,0.7777,0.043951667,0.07062436,0.406816308,0.720741565,0.013534276,0.880707497,0.761391143,0.780374014
865,83,10,27.84541953,302.02645,3.956597183,22.37980785,0.421391439,1.003710865,6.543929911,4.094226159,0.981611871,3.367927127,2.731043435,46.22760129,1.920941142,233.774,0.7777,0.037951903,0.061604257,0.381581664,0.673726285,0.011959007,0.889264314,0.768764602,0.792692455
865,83,11,30.87004084,297.2576677,5.525433989,21.14352753,0.406116573,1.00350399,6.201104513,3.880362905,0.932131713,3.257599593,2.643265524,43.85855053,1.800054797,233.774,0.7777,0.03458246,0.056026252,0.383445836,0.674192866,0.010793465,0.898083257,0.7730929,0.798935292
865,83,12,32.86070706,292.7691086,6.054424123,19.96367126,0.391531365,1.003302812,5.87397416,3.676321201,0.88410265,3.149331858,2.560453369,41.61458361,1.68197288,233.774,0.7777,0.031767781,0.051796188,0.366683813,0.647078359,0.0100235,0.904177569,0.780685903,0.809105141
865,83,13,34.2600311,288.534058,6.018966256,18.83638918,0.37763232,1.003108159,5.562589907,3.482079657,0.837847983,3.044306112,2.482299477,39.4892959,1.568233176,233.774,0.7777,0.026912589,0.045724722,0.367280284,0.650708883,0.00950734,0.9168728,0.787684342,0.825982694
865,83,14,35.22305569,284.5252485,5.611867461,17.76741343,0.364411879,1.002921942,5.267356821,3.297868828,0.79387721,2.943030136,2.408277617,37.47800354,1.460686145,233.774,0.7777,0.023494412,0.041262237,0.364233848,0.647613182,0.00899265,0.928374584,0.799838282,0.844169454
865,83,15,35.79031869,280.7174294,4.91003654,16.76334456,0.351854934,1.002746945,4.98887759,3.12405691,0.752792239,2.845533432,2.337707038,35.57738993,1.36125717,233.774,0.7777,0.020883827,0.037440584,0.359006874,0.639126167,0.008324701,0.936047659,0.803478992,0.852639526
865,83,16,35.93588316,277.0889336,3.91310699,15.82702391,0.339939318,1.002585595,4.727413177,2.960801521,0.715008425,2.752010893,2.270022186,33.7839099,1.271165122,233.774,0.7777,0.018628123,0.034097378,0.35198671,0.626516261,0.007718293,0.9421063,0.805629344,0.85906663
865,83,17,35.56255956,273.6226921,2.533954975,14.95199546,0.328637065,1.002438935,4.482552448,2.807836018,0.680586517,2.663138276,2.204958038,32.09279699,1.190523586,233.774,0.7777,0.017234675,0.032094748,0.357879645,0.635224189,0.007361679,0.949423188,0.813350675,0.870377927
865,83,18,34.41650866,270.3067505,0.525643743,14.09476728,0.317915435,1.002306221,4.253207994,2.664461528,0.649227938,2.580064221,2.14257611,30.4981471,1.118439217,233.774,0.7777,0.014605386,0.027875982,0.343743235,0.606805869,0.006534279,0.957559353,0.825803385,0.884941282
865,83,19,34.56117383,267.1421782,0.000191279,13.09044711,0.307772363,1.002187683,4.037421395,2.529456884,0.620195307,2.502218266,2.08299491,28.99210925,1.052693265,233.774,0.7777,0.011985496,0.023726079,0.329752109,0.578287661,0.005753672,0.963507538,0.83003625,0.893362381
865,83,20,35.18939075,264.1422682,0.000167678,12.13319656,0.298267014,1.002092649,3.833106032,2.401577528,0.59271119,2.429090825,2.02661296,27.56704241,0.990797533,233.774,0.7777,0.01029341,0.020919721,0.310711592,0.542986492,0.005170681,0.966238762,0.832536052,0.898674003
865,83,21,35.79405054,261.299881,0.000157552,11.24405357,0.289293898,1.002012309,3.639618968,2.280426434,0.566675836,2.359909241,1.973187365,26.21761683,0.932483697,233.774,0.7777,0.009703104,0.019957964,0.320953921,0.558513848,0.004943541,0.969930889,0.840172507,0.905748992
865,83,22,36.37596275,258.6067421,0.000151069,10.41894334,0.280796305,1.001940054,3.456389884,2.165649793,0.542013009,2.294257969,1.922546248,24.93956205,0.877556639,233.774,0.7777,0.009096526,0.018402399,0.319365818,0.553013586,0.004403578,0.972651684,0.844073556,0.908096643
865,83,23,36.935983,256.0550114,0.000146002,9.653976168,0.272741683,1.001872919,3.282878223,2.056912414,0.518650494,2.231926572,1.874545541,23.72909367,0.825830723,233.774,0.7777,0.008438345,0.016670132,0.307578586,0.530576636,0.003817156,0.974513745,0.849957481,0.909680072
865,83,24,37.47491577,253.637261,0.000141696,8.945385435,0.265103461,1.001809348,3.118571643,1.953896722,0.496519877,2.172734352,1.829047915,22.58264566,0.777129425,233.774,0.7777,0.007423689,0.014816272,0.298393664,0.513636186,0.003400874,0.977100774,0.854987264,0.914332156
866,158,0,29.52870864,377.5291039,0.497444044,21.20481873,0.439267646,0.999929134,2.371311244,0.331672637,2.432589924,2.672087193,2.319499861,46.1865659,0.803539487,213.682,0.6035,0.066507684,0.054980617,1.653035271,3.562893258,0.017525496,0.918261595,0.677201128,0.722304576
866,158,1,24.86778953,405.8182717,0.606838753,25.69414458,0.52225834,0.99992069,2.750520292,0.384332988,2.865725417,3.010267077,2.661142339,55.61394898,0.942037996,213.682,0.6035,0.08070497,0.069079422,1.832311078,4.046658064,0.022426245,0.906432799,0.644965092,0.697932443
866,158,2,20.35189074,434.0326593,0.765880821,30.14838032,0.598722557,0.999914961,3.128267447,0.434851519,3.292604616,3.311786962,2.97656434,64.78242322,1.080571934,213.682,0.6035,0.088973955,0.080362193,1.926264098,4.336157073,0.027491184,0.898781217,0.634647876,0.693288571
866,158,3,16.08769518,460.4482752,0.950859563,34.42061914,0.673856985,0.999910769,3.480519464,0.48384493,3.698097638,3.583267429,3.286723188,73.71826687,1.210654803,213.682,0.6035,0.100790183,0.091184602,1.960944852,4.48587248,0.031612268,0.886666436,0.609756673,0.672063178
866,158,4,11.89365831,488.8620494,1.358650049,38.9604867,0.746301661,0.999908389,3.860879111,0.533863077,4.1317322,3.815962714,3.587215927,82.91856837,1.352692855,213.682,0.6035,0.114716338,0.102919091,2.054706441,4.755597591,0.035491503,0.879192255,0.597232304,0.661637156
866,158,5,8.081894197,535.6542132,1.950336333,43.3816059,0.818397614,0.999907195,4.535869665,0.600384716,4.848500178,4.070171351,3.8985163,96.50429716,1.609679009,213.682,0.6035,0.123892117,0.112754542,2.134993346,4.986216746,0.039663201,0.873911735,0.59195928,0.657585544
866,158,6,4.294453536,599.8673831,3.650976216,49.07093262,0.868212871,0.999907112,5.466092584,0.677514576,5.792167363,4.334659865,4.1679112,112.6424568,1.963534882,213.682,0.6035,0.1358096,0.122807673,2.146527622,5.055761513,0.043869053,0.866773108,0.592921759,0.656867741
866,158,7,2.039044919,656.2189535,5.47586356,53.41663814,0.889828433,0.999908776,6.292154444,0.715966279,6.557834317,4.50595974,4.215770128,124.2219498,2.278974357,213.682,0.6035,0.144749339,0.13125836,2.150002189,5.086998111,0.047989949,0.858388934,0.586092588,0.648922608
866,158,8,1.111448245,677.1234645,7.76500826,56.94135638,0.891898976,0.999911613,6.575754362,0.723853736,6.799694668,4.524353005,4.212625174,128.0027732,2.381898019,213.682,0.6035,0.152588149,0.138118275,2.134550743,5.053900065,0.051899301,0.850809621,0.585516853,0.645607701
866,158,9,1.235304869,652.5820275,4.909193022,53.92528905,0.853547516,0.999914819,6.239435757,0.690918173,6.443435105,4.41357203,4.053431912,121.2278964,2.254962579,213.682,0.6035,0.150814901,0.135274395,2.122208268,5.017342526,0.049517849,0.85952111,0.603271069,0.66542047
866,158,10,1.82143248,629.3345136,2.686593197,51.04508032,0.817754237,0.999917644,5.920685772,0.659700588,6.105550593,4.324465824,3.904503652,114.7753034,2.134394861,213.682,0.6035,0.146050268,0.130977011,2.120018994,4.998691875,0.046947626,0.868281473,0.618153278,0.682557427
866,158,11,2.856497742,607.3165786,1.083279662,48.26905356,0.784929058,0.999919827,5.618382756,0.630086808,5.784403426,4.272858854,3.767413591,108.592667,2.019342599,213.682,0.6035,0.141394418,0.126304541,2.100990531,4.947526991,0.044041146,0.875655201,0.629422918,0.696112635
866,158,12,4.476018105,586.4669294,0.238014692,45.56492013,0.755407847,0.99992121,5.331495103,0.601972458,5.478567346,4.271474956,3.643301654,102.6346831,1.909069969,213.682,0.6035,0.139315304,0.124271814,2.127366497,5.011049379,0.041824259,0.88413976,0.644737281,0.713166065
866,158,13,6.512949908,566.7249772,0.00333557,42.92820974,0.729448398,0.999951303,5.059117669,0.57526729,5.186949486,4.319392898,3.531384809,96.88581247,1.803067182,213.682,0.6035,0.138928143,0.123663964,2.163019974,5.107162458,0.039838283,0.892630709,0.662511379,0.732308067
866,158,14,8.541976317,548.0282266,0.000152216,40.40672458,0.710964458,1.000947568,4.800620998,0.5499137,4.909298667,4.39114384,3.432036506,91.37497316,1.701440506,213.682,0.6035,0.13116922,0.120329042,2.197434647,5.207455683,0.037870835,0.904529585,0.688522856,0.760353546
866,158,15,10.4513571,530.3154473,0.000116999,37.99381018,0.69510112,1.002633572,4.555577902,0.525878492,4.645951654,4.463997867,3.338387833,86.14587964,1.604715415,213.682,0.6035,0.129867041,0.119911146,2.247498164,5.348537982,0.036207299,0.912814608,0.707187106,0.779484002
866,158,16,12.2663066,513.5301872,0.000104508,35.70802807,0.679215949,1.004301477,4.32353337,0.503124446,4.397038795,4.514948607,3.247219204,81.22845542,1.513256853,213.682,0.6035,0.124897186,0.117300702,2.254054634,5.388009933,0.034546171,0.92047408,0.726579924,0.798765806
866,158,17,14.00405636,497.6208541,0.000100471,33.55785975,0.662451918,1.005719447,4.103966455,0.481605234,4.162357285,4.532639515,3.15673705,76.63253978,1.427185146,213.682,0.6035,0.117050987,0.113159171,2.253798913,5.404640064,0.032796309,0.928229529,0.745609068,0.817881824
866,158,18,15.67476545,482.5401545,0.000101622,31.54399965,0.644473261,1.006809523,3.896304021,0.461266906,3.941428261,4.513990268,3.066227351,72.3522754,1.346419705,213.682,0.6035,0.110925285,0.10970159,2.262189823,5.432518844,0.031305013,0.934092527,0.758942894,0.831351577
866,158,19,17.28344663,468.2444521,0.000106859,29.66180395,0.625296739,1.007564917,3.699940544,0.442050258,3.733575126,4.461311843,2.975717787,68.37112367,1.270735066,213.682,0.6035,0.104329079,0.106177128,2.273855811,5.459349577,0.030214931,0.938785637,0.768807142,0.84190435
866,158,20,18.83181455,454.6931584,0.000115795,27.90342072,0.605156217,1.008017496,3.514259143,0.423893463,3.538004978,4.379940578,2.885669284,64.66650139,1.199817149,213.682,0.6035,0.098950512,0.102422681,2.280689863,5.46631847,0.028688104,0.943138929,0.777527793,0.850818019
866,158,21,20.31982412,441.8482139,0.000128332,26.25950899,0.584391095,1.008218169,3.338650378,0.406734504,3.353880719,4.27644346,2.796733829,61.21349039,1.133311893,213.682,0.6035,0.093473519,0.098078554,2.27777069,5.441791546,0.026967387,0.946894092,0.783650071,0.857491506
866,158,22,21.74680717,429.6736847,0.000144451,24.72048418,0.563364071,1.008223581,3.172526744,0.390513118,3.180376648,4.157397132,2.709585932,57.98746164,1.070862118,213.682,0.6035,0.089937543,0.094200862,2.243368537,5.343047117,0.025578057,0.94929471,0.790420069,0.862988256
866,158,23,23.11220932,418.1354712,0.000164009,23.27730777,0.542408069,1.008087551,3.015332073,0.375172122,3.016715236,4.028665235,2.624820504,54.9656854,1.012131616,213.682,0.6035,0.086567609,0.09082094,2.232990724,5.295816637,0.024364747,0.951397226,0.794054412,0.866672954
866,158,24,24.41598717,407.2011111,0.000186525,21.92189547,0.521798082,1.007856327,2.8665462,0.36065813,2.862186567,3.895061032,2.542903273,52.12811694,0.95681785,213.682,0.6035,0.080341321,0.085949476,2.198225455,5.188321905,0.023219199,0.953597805,0.798152464,0.871364149
891,11,0,168.8006199,531.0116422,0.019190156,2.145040863,0.793813143,0.969700248,2.61011525,1.700565828,0.04275202,3.600719113,14.70673563,132.2570121,0.003926547,293.453,0.7164,0.733583001,4.610263756,0.837029286,0.00681802,2.531225671,0.950072578,0.891610154,0.981681128
891,11,1,161.8418052,514.1584566,1.20E-05,1.6592277,0.777836521,0.971280663,2.422439594,1.613532466,0.045451658,3.464829098,14.00235874,125.4039022,0.00425545,293.453,0.7164,0.700338698,4.365009626,0.806853564,0.008705324,2.404838032,0.949805238,0.891745002,0.980733965
891,11,2,155.1717334,498.1841579,1.38E-05,1.465882377,0.770648694,0.972738217,2.247810398,1.529486979,0.047784183,3.304313897,13.34747459,118.8578425,0.004357627,293.453,0.7164,0.67532498,4.163567204,0.780352673,0.010782297,2.298308696,0.94930656,0.891896473,0.979721378
891,11,3,148.9403251,483.0506003,1.35E-05,1.390375492,0.758141317,0.974110269,2.088376285,1.450106053,0.049970726,3.144668635,12.72635223,112.6390947,0.004429412,293.453,0.7164,0.635884407,3.922891334,0.743872155,0.012944484,2.178296258,0.947330068,0.888499135,0.978105373
891,11,4,143.0963893,468.7116421,1.29E-05,1.335934516,0.744639302,0.975410932,1.942937215,1.375310778,0.052046119,2.997026128,12.13520807,106.7583382,0.004515289,293.453,0.7164,0.597493945,3.675688651,0.704566581,0.014592983,2.049951522,0.946320672,0.888249948,0.976782759
891,11,5,137.6096931,455.1251986,1.23E-05,1.288360195,0.730760884,0.976644643,1.810051385,1.304814283,0.054017518,2.861257064,11.57264803,101.1976239,0.004616297,293.453,0.7164,0.563521244,3.477400678,0.675157469,0.015804294,1.952453163,0.945276122,0.888811994,0.97495881
891,11,6,132.4554167,442.2517624,1.17E-05,1.244917156,0.71667197,0.977814869,1.688444069,1.238345857,0.055890665,2.736351189,11.03745674,95.93890733,0.004728961,293.453,0.7164,0.539848505,3.304711698,0.649041034,0.016135924,1.862817436,0.945242478,0.894184176,0.972703099
891,11,7,127.6114007,430.0539579,1.12E-05,1.204562947,0.702450651,0.978924868,1.576997935,1.175657507,0.057671241,2.621308589,10.5284442,90.96523167,0.004850217,293.453,0.7164,0.514875122,3.133881609,0.621023174,0.0164678,1.773228927,0.94421197,0.895402498,0.970784087
891,11,8,123.0574258,418.4963712,1.08E-05,1.166718666,0.688155109,0.979977752,1.474728,1.116520107,0.059364709,2.515231604,10.04444608,86.26068781,0.004977781,293.453,0.7164,0.484869588,2.948203239,0.590758397,0.016618513,1.680080871,0.942166703,0.895908128,0.967487781
891,11,9,118.7748828,407.5454368,1.04E-05,1.131003995,0.673838677,0.980976497,1.380762154,1.060720821,0.060976225,2.417325359,9.584329775,81.81032807,0.005110005,293.453,0.7164,0.455183551,2.769121229,0.560903267,0.016666154,1.588951896,0.940797213,0.89747388,0.964848479
891,11,10,114.7465657,397.169341,9.97E-06,1.097148452,0.659552335,0.981923934,1.294325627,1.00806134,0.062510629,2.326884992,9.146998437,77.60009155,0.005245707,293.453,0.7164,0.431770672,2.617104325,0.535231788,0.016740823,1.510093958,0.938986359,0.897963877,0.962070167
891,11,11,111.3957106,387.356733,0.036611849,1.331307152,0.644279851,0.982787958,1.213305955,0.957505732,0.063745532,2.24834078,8.730336337,73.58503554,0.005521278,293.453,0.7164,0.406661224,2.471178926,0.509414587,0.016924436,1.433986706,0.938053328,0.898362515,0.960566544
891,11,12,109.1959693,378.2421862,0.108918802,1.431932944,0.620515211,0.983098873,1.118335962,0.897309005,0.061514298,2.156189238,8.394629404,69.43339667,0.005522423,293.453,0.7164,0.382076763,2.334966485,0.487386396,0.01619512,1.36768784,0.937825143,0.897811513,0.960226088
891,11,13,108.5637872,369.767943,0.154345112,1.435832509,0.596080879,0.982326945,0.993258612,0.816829656,0.053146551,2.034561717,8.199160255,64.86177361,0.00487988,293.453,0.7164,0.363408002,2.240025571,0.474977542,0.015299832,1.332946526,0.938935279,0.897698358,0.961294105
891,11,14,109.0740994,361.7416318,0.160596131,1.282090865,0.572098191,0.980246925,0.841478865,0.716637652,0.04036333,1.875457802,8.137627935,59.8537707,0.00379657,293.453,0.7164,0.331863872,2.140596351,0.467303987,0.013513329,1.315629821,0.942544151,0.899623366,0.964219724
891,11,15,109.7904703,353.9611723,0.141291785,1.05227877,0.550770168,0.977057133,0.683159051,0.607989644,0.027898195,1.682768759,8.143777242,54.66962791,0.002763046,293.453,0.7164,0.307978487,2.057248781,0.461792468,0.010924253,1.309919347,0.944955451,0.898181737,0.966212636
891,11,16,109.9812042,346.3168765,0.118114554,0.851792293,0.534143508,0.973178978,0.538727848,0.503801265,0.018809011,1.477660691,8.151978286,49.6091067,0.002054747,293.453,0.7164,0.288419258,2.055740234,0.475533866,0.008347441,1.368324563,0.948040721,0.895067662,0.969235902
891,11,17,109.5014668,338.8071658,0.101744001,0.722824377,0.522422442,0.969012784,0.41865872,0.412060778,0.013286035,1.287502774,8.134158299,44.8457228,0.001657761,293.453,0.7164,0.254227598,2.002826255,0.476863255,0.005075883,1.404678492,0.952523351,0.894393811,0.973235739
891,11,18,108.5623274,331.5036195,0.09285357,0.657138116,0.513607237,0.96491751,0.325325547,0.336175333,0.010359544,1.131662302,8.085282072,40.46514124,0.001473598,293.453,0.7164,0.225348196,1.956261079,0.45632383,0.007390004,1.443047995,0.956893457,0.892343695,0.976436671
891,11,19,107.4124451,324.5110691,0.088904293,0.635281972,0.504930044,0.961270342,0.256931337,0.27683369,0.009108446,1.016818468,8.002776648,36.53603841,0.001431822,293.453,0.7164,0.206583741,1.931815779,0.437435972,0.011777772,1.487845749,0.958582855,0.889939196,0.978198742
891,11,20,106.1938954,317.9320017,0.087404461,0.645217517,0.494397625,0.958465126,0.209807967,0.233062521,0.008983483,0.940546164,7.880520903,33.12493548,0.001505584,293.453,0.7164,0.196474486,1.909021396,0.424751852,0.01138306,1.518583805,0.95951435,0.889163008,0.979138269
891,11,21,104.9033908,311.8368826,0.085734707,0.682895078,0.481364696,0.956841138,0.179752455,0.202883309,0.00977896,0.896401361,7.710915981,30.27820473,0.001701606,293.453,0.7164,0.191899095,1.909809885,0.423286685,0.009172203,1.551981343,0.962079264,0.894062706,0.980672337
891,11,22,103.3937084,306.2404205,0.079294415,0.7459773,0.466406567,0.956569687,0.162739679,0.1837722,0.011522705,0.876381012,7.488725929,27.99891269,0.002048255,293.453,0.7164,0.180273901,1.84489008,0.412927294,0.007963124,1.531406622,0.96278324,0.893605002,0.981206196
891,11,23,101.4497589,301.0894991,0.059135266,0.823154333,0.450726459,0.957540678,0.155020174,0.172847646,0.014313921,0.871608653,7.216605081,26.22553068,0.002572978,293.453,0.7164,0.166639718,1.759152367,0.400579783,0.007575479,1.48563708,0.963994392,0.894630712,0.981861761
891,11,24,98.96735721,296.2832845,0.013114408,0.87822576,0.435438657,0.959353291,0.152991921,0.167018113,0.018079249,0.874769978,6.911152513,24.82603809,0.003259123,293.453,0.7164,0.15728664,1.667777704,0.387443481,0.00785389,1.421430076,0.964107973,0.893854719,0.981716
892,8,0,60.37287964,835.7523898,0.000129167,6.521103116,0.752832981,0.977095764,8.503224608,2.594535991,0.506833594,2.861375391,4.162083396,67.94702426,0.183700276,296.178,0.7251,16.8918337,2.159283762,0.258815418,0.110548593,0.629130155,0.823369865,0.918450022,0.640275963
892,8,1,58.72567771,802.910926,0.000115674,5.88038764,0.720601067,0.978185253,7.96408971,2.455775228,0.479431645,2.64724052,4.013985055,64.4167379,0.127472951,296.178,0.7251,15.95718845,2.03891499,0.245939867,0.107953235,0.598575802,0.82430277,0.918903462,0.645353504
892,8,2,57.28961665,771.7906384,0.000104297,5.36595129,0.690150397,0.979218932,7.461931886,2.324822594,0.45387705,2.453644522,3.872399317,61.09164807,0.089847947,296.178,0.7251,15.08629144,1.924460574,0.229879198,0.102807833,0.561162487,0.82564181,0.919812883,0.647893542
892,8,3,57.1494015,742.2952262,0.020694631,7.17969704,0.661678405,0.980214199,6.99706268,2.202036479,0.430675037,2.29893753,3.734675734,57.96522478,0.067185786,296.178,0.7251,14.45920257,1.843118848,0.222551815,0.093597638,0.548490122,0.830111945,0.922441321,0.658541143
892,8,4,60.19088056,714.1699223,0.724263358,6.909084369,0.631831019,0.980381032,6.390580687,2.044664557,0.377277539,2.262042769,3.685227402,54.62007084,0.055507317,296.178,0.7251,13.67071702,1.755958837,0.222304272,0.084099165,0.555628867,0.84044464,0.925674364,0.688493569
892,8,5,67.40374627,687.3624252,0.908641372,6.034864518,0.599488588,0.978737266,5.485338271,1.811784296,0.274233383,2.256826937,3.820629428,50.66290722,0.036938517,296.178,0.7251,12.91517947,1.71563993,0.251259507,0.082972519,0.634859185,0.857227821,0.928971876,0.747207625
