Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
606,265,4.0,43.03493676768476,276.1409421964116,3.776439473979266,9.558386379326448,0.239710193428772,1.0011536579569975,4.0163259546378045,3.426787047012436,1.8216131602753625,2.808324931781188,1.541304207940714,10.033910118907896,2.1166298883826893,238.496,0.8839,11.915829241327042,2.0377260081459085,1.9373466713938767,4.250398371194056,0.165047171363996,0.8878087011753674
606,265,5.0,44.50753616069355,273.10115197277383,3.311367634624234,8.717893953977104,0.2338493872515764,1.0009356943223024,3.7658311686655286,3.212961688034663,1.6614274614100433,2.79285089276405,1.524356750507956,9.521456073671308,1.8622477368718613,238.496,0.8839,10.98026361248023,1.919759873448157,2.002044692815097,4.441802797305824,0.1984596140837432,0.896859143794456
606,265,6.0,45.63422822417433,270.1743307903142,2.7972217787744853,7.9616010399911055,0.2282570338909232,1.000740976099222,3.534715335531828,3.015496916077168,1.520405361332127,2.75761722693482,1.5074459047687512,9.04996188735195,1.6458502701107272,238.496,0.8839,10.396341767831974,1.858184736186154,2.118869841916874,4.740016463963923,0.230517857435284,0.9038455232973728
606,265,7.0,46.31520441745375,267.32161282895174,2.240376357047606,7.319336612966676,0.2229442371025295,1.0005869256936455,3.326195855901135,2.8370755248842947,1.402864975331262,2.702823224331288,1.4891328613967445,8.62146948202732,1.472489396705826,238.496,0.8839,9.751486964578328,1.7753383801173768,2.170911625123696,4.882172466492297,0.2488642809010483,0.907558386744162
606,265,8.0,46.50137661055935,264.5207591816334,1.6042535207384574,6.798504630357595,0.217911862422745,1.0004809396079992,3.140298271045761,2.6777000177228305,1.3083879017201496,2.634306137052433,1.4689446573343017,8.233391475806831,1.3389674419191353,238.496,0.8839,9.062463261824318,1.6695800444657252,2.1241665290451617,4.791286711860746,0.2498976262425739,0.9081147495650614
606,265,9.0,46.16690226697637,261.76803883884946,0.7955850892167615,6.376367234636685,0.21314752884046,1.0004186425683317,2.9741844145089926,2.534968185700291,1.232843195386686,2.559998875435122,1.447377862136577,7.880064916980069,1.2367351388948813,238.496,0.8839,8.609128899875158,1.597813222470327,2.117159297442268,4.777085638075515,0.2479799260383592,0.9107633612607752
606,265,10.0,45.56460898465628,259.0774781506243,0.000168804740267,5.934451609735367,0.2086360085352336,1.000388626069246,2.823689222199865,2.4053653008792777,1.1706337840180494,2.486442470401556,1.4252984594527367,7.55533160068522,1.1558579518824554,238.496,0.8839,8.029072151857804,1.4960654303947103,2.064783285361337,4.650349913856813,0.2351675008302512,0.9123009497307596
606,265,11.0,45.648724056969336,256.50542035382387,0.0001044766352416,5.441896473204018,0.2045454899596124,1.000390423314072,2.6827409745503625,2.2838235848801465,1.1137650465752855,2.4161844918956787,1.403956516123351,7.251735168660824,1.0833081697482625,238.496,0.8839,7.660119048643956,1.4312915896629508,2.057099914964495,4.624452048488792,0.2250283349304389,0.9131939092959188
606,265,12.0,45.73855149098926,254.0680075564792,9.45557918229578e-05,4.993207815734502,0.2007913966512939,1.000414895967479,2.549351827474068,2.168691997144665,1.0599194185469627,2.3497710042828897,1.383722836669329,6.9656503432506405,1.0153719403923442,238.496,0.8839,7.113638028211314,1.332380679104863,1.9884633745617568,4.463239561389757,0.209718411319213,0.9149686213530502
606,265,13.0,45.833127014785546,251.7582135292536,8.952663663066744e-05,4.585390315241387,0.197257395646077,1.0004458115839905,2.423115954844877,2.059632152578391,1.0089356937274552,2.2865876720743423,1.3644797021390134,6.695583457589738,0.9517556013636292,238.496,0.8839,6.795580218586459,1.2751656332340209,1.9456604570409364,4.353948351243041,0.2010211703094588,0.9153651192367896
